,demand series,natgas capacity,solar series,solar capacity,wind series,wind capacity,storage capacity,to_PGP capacity,PGP_storage capacity,from_PGP capacity,status,name,date,region,n_years,opt_years,test_years,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
2841,302512.1889954338,0,0.2636802678849569,345195.14827053196,0.2844027662760726,1073678.5395698969,180287.4060790087,63842.86160038673,248051222.09072363,248095.17999525054,optimal,nYrs_20210220_SWBPGP_iter00072,Jan29v1,CONUS,5,83-17-90-01-13,-1,-1,-1,41252.34665605295,67295.094828419,0.0,0.0,1.0,0.0
3072,303524.4071337347,0,0.2662799869452413,454117.73563186324,0.28864214497859014,948741.3999558364,395065.61942565313,64307.76779749922,190530896.94375697,223794.91213935014,optimal,nYrs_20210220_SWBPGP_iter00471,Jan29v1,CONUS,5,83-20-98-08-99,-1,-1,-1,40824.87209455996,65340.00847764012,0.0,0.0,1.0,0.0
3031,306018.5399086758,0,0.263748794375485,402010.09695306397,0.28920185495454803,1006061.5497827858,391527.3500935761,59930.3404983096,218593934.99991632,223195.88830165606,optimal,nYrs_20210220_SWBPGP_iter00475,Jan29v1,CONUS,5,83-79-19-14-07,-1,-1,-1,40862.947567515206,66100.41246738896,0.0,0.0,1.0,0.0
3006,303693.1836073059,0,0.2603088808507418,446281.06153583154,0.26734503723369313,1023470.4771416001,402168.57081510714,65725.7926019659,190891249.8159052,217987.7594248486,optimal,nYrs_20210220_SWBPGP_iter00474,Jan29v1,CONUS,5,83-82-05-87-98,-1,-1,-1,41667.6745666507,59765.07411065001,0.0,0.0,1.0,0.0
2700,303876.800456621,0,0.2617209496637787,416350.58637081104,0.2729194853391517,1041601.9652005765,355177.3389007718,60606.186606033836,204102730.41579336,224328.95544194363,optimal,nYrs_20210220_SWBPGP_iter00149,Jan29v1,CONUS,5,83-85-95-03-87,-1,-1,-1,41412.242761532754,62707.7782887393,0.0,0.0,1.0,0.0
2750,304919.97382712667,0,0.2623541624125746,352476.8692214496,0.28128071390084775,1121690.0808682453,152831.75389922783,67888.85952384106,204011897.01681912,250756.89391764393,optimal,nYrs_20210220_SWBPGP_iter00067,Jan29v1,CONUS,5,83-86-05-08-05,-1,-1,-1,42057.881919752195,71942.34030955723,0.0,0.0,1.0,0.0
2856,302740.4771939427,0,0.2630043045648535,350144.93375571846,0.2750662619539842,1102170.2862208842,206066.46483475703,62329.26696598319,204625287.8323184,287558.6760597341,optimal,nYrs_20210220_SWBPGP_iter00190,Jan29v1,CONUS,5,83-89-00-02-92,-1,-1,-1,44063.77482492831,67596.38929119632,0.0,0.0,1.0,0.0
3047,303154.33299086755,0,0.26258750891843186,448791.070832087,0.2822425050799055,959693.0914347676,398389.87180197146,64107.06539183702,209450305.30738166,222906.0989949981,optimal,nYrs_20210220_SWBPGP_iter00137,Jan29v1,CONUS,5,83-90-05-99-91,-1,-1,-1,40957.35852291733,59455.366149036,0.0,0.0,1.0,0.0
2839,305040.78997809417,0,0.2620226789275153,451890.73922811967,0.28282728776845734,978952.3136229047,392599.73199128476,62666.72152021891,188306265.9006995,222058.59645785418,optimal,nYrs_20210220_SWBPGP_iter00224,Jan29v1,CONUS,5,83-91-08-83-13,-1,-1,-1,41090.55805553126,64369.693266080154,0.0,0.0,1.0,0.0
2877,302090.3739737274,0,0.26112126775895694,377520.1903489433,0.2727794625008469,1084883.0766221199,247105.55211100527,63397.16064087556,237563159.1554968,237020.35603849762,optimal,nYrs_20210220_SWBPGP_iter00032,Jan29v1,CONUS,5,83-92-88-98-94,-1,-1,-1,41699.11779279209,66342.0339795327,0.0,0.0,1.0,0.0
2799,305892.6742237443,0,0.2637429683805935,392545.9026475156,0.2846379008917404,1035765.8439700453,363807.20109142497,67296.95022002576,285868378.7531292,250965.00568735818,optimal,nYrs_20210220_SWBPGP_iter00296,Jan29v1,CONUS,5,83-95-02-11-81,-1,-1,-1,43123.79004329649,63450.21842853598,0.0,0.0,1.0,0.0
3123,303736.5302511416,0,0.2635168538329504,435802.41804488224,0.27932660861599606,999610.1684353494,361831.66601711296,61472.237511194646,268269152.53149933,225369.61406920824,optimal,nYrs_20210220_SWBPGP_iter00066,Jan29v1,CONUS,5,83-98-06-94-07,-1,-1,-1,41407.3276604227,61724.87777594742,0.0,0.0,1.0,0.0
2812,303671.61675799085,0,0.26188803586513953,436689.5631183471,0.2677903983206126,1025212.17691763,408905.14079620206,62959.109276581876,209698160.63560224,217588.7263777064,optimal,nYrs_20210220_SWBPGP_iter00309,Jan29v1,CONUS,5,83-98-79-87-91,-1,-1,-1,41554.166836315104,59763.73074141701,0.0,0.0,1.0,0.0
3167,302639.29901826486,0,0.2637862160384504,403013.0704957942,0.2842704705587034,1010462.0648979165,423798.1040831681,59861.860766843536,227149369.558601,218785.81026826412,optimal,nYrs_20210220_SWBPGP_iter00201,Jan29v1,CONUS,5,83-99-05-79-97,-1,-1,-1,40957.100829475254,65924.27077177176,0.0,0.0,1.0,0.0
2995,301408.50865682523,0,0.2639130510614097,297672.832184204,0.2865265431061716,1154950.902255703,293196.90627654386,55389.85145208333,273165104.1661127,247139.01438111663,optimal,nYrs_20210220_SWBPGP_iter00404,Jan29v1,CONUS,5,84-04-79-12-84,-1,-1,-1,42424.47360921184,84127.0621939752,0.0,0.0,1.0,0.0
2888,306362.0206281911,0,0.2649820232338662,311292.0968305398,0.2943757633408192,1105189.4688213614,79083.96135741765,69416.61745966144,275946875.18267703,279420.20187344035,optimal,nYrs_20210220_SWBPGP_iter00359,Jan29v1,CONUS,5,84-11-04-16-10,-1,-1,-1,42639.25694231147,73389.38856821986,0.0,0.0,1.0,0.0
2675,302039.89535466814,0,0.2638680128038318,360796.16275703354,0.28401798834060327,1058413.0513713134,193564.97005806837,65237.644537236905,175207061.4953131,292200.4292724718,optimal,nYrs_20210220_SWBPGP_iter00091,Jan29v1,CONUS,5,84-16-90-89-04,-1,-1,-1,43691.71506340355,66638.6436773583,0.0,0.0,1.0,0.0
2734,302324.3106060606,0,0.26309906671939315,345132.6645656136,0.27799736286880156,1134895.9494211157,274563.2404608895,56353.71029635497,257570230.91783082,250049.26055521367,optimal,nYrs_20210220_SWBPGP_iter00089,Jan29v1,CONUS,5,84-17-95-87-01,-1,-1,-1,42814.37760759772,79594.8387410141,0.0,0.0,1.0,0.0
2900,302759.5029191753,0,0.26113895078754856,369210.3094352648,0.2795493877187402,1072644.9204279024,157121.9274473051,73147.54852934853,289752799.23537105,274539.08422977437,optimal,nYrs_20210220_SWBPGP_iter00203,Jan29v1,CONUS,5,84-81-10-17-92,-1,-1,-1,43444.56518200822,64312.864534409804,0.0,0.0,1.0,0.0
2760,300127.35424648784,0,0.26147964698797393,367846.4005452889,0.27323720731529283,1079356.472257098,196588.04304441495,69578.184305591,178384632.5727394,289978.7251158808,optimal,nYrs_20210220_SWBPGP_iter00277,Jan29v1,CONUS,5,84-90-92-81-89,-1,-1,-1,44185.561898711145,62646.88571048231,0.0,0.0,1.0,0.0
3101,303344.4445204231,0,0.2619408039322341,326827.531136496,0.2800058854225136,1169553.7443790901,287863.0977315685,59742.40931690579,232432669.52273583,245019.73353803807,optimal,nYrs_20210220_SWBPGP_iter00055,Jan29v1,CONUS,5,84-91-88-98-84,-1,-1,-1,42925.2142094675,84288.02048436465,0.0,0.0,1.0,0.0
2678,301835.62914616364,0,0.2616944168122404,315488.67327128915,0.28264715245537386,1137823.6043446523,284022.5822429791,51922.51347118926,201032467.13636163,249624.49292286503,optimal,nYrs_20210220_SWBPGP_iter00121,Jan29v1,CONUS,5,84-92-16-04-19,-1,-1,-1,42102.9307788569,79673.9612241629,0.0,0.0,1.0,0.0
3074,302897.36555312155,0,0.2649053810544842,425743.145534611,0.2848820738593815,990147.3791875344,478706.7925236781,60896.363027858024,304329157.16862184,239292.7774732446,optimal,nYrs_20210220_SWBPGP_iter00326,Jan29v1,CONUS,5,85-09-98-81-08,-1,-1,-1,42894.65406024224,66498.663722651,0.0,0.0,1.0,0.0
3162,306858.77079912426,0,0.26414103168202563,332612.82850666635,0.2898818212812376,1090280.3864502,73824.13709853549,69175.91999694896,203397594.42342013,280718.3815644958,optimal,nYrs_20210220_SWBPGP_iter00450,Jan29v1,CONUS,5,85-10-19-88-04,-1,-1,-1,42474.555176274924,69434.16623096025,0.0,0.0,1.0,0.0
2696,305185.87358602445,0,0.26666755882942256,292390.32258521364,0.289851171865042,1146455.8565437044,252695.5439250387,55747.13909634144,180415276.3119291,242909.20500842173,optimal,nYrs_20210220_SWBPGP_iter00014,Jan29v1,CONUS,5,85-18-20-12-94,-1,-1,-1,41331.80329095612,78955.75985444704,0.0,0.0,1.0,0.0
2713,306241.6252279358,0,0.2652724995597368,399296.57401448145,0.28608702771511624,990440.4734691234,126911.08118191824,72748.51996194724,161184780.91045344,344587.0691510108,optimal,nYrs_20210220_SWBPGP_iter00140,Jan29v1,CONUS,5,85-80-96-80-13,-1,-1,-1,45954.43626655539,54989.34234296915,0.0,0.0,1.0,0.0
2756,301853.9868865171,0,0.262437782399082,312547.13468271814,0.2859211635714147,1137543.6692607135,284831.70022299275,56540.963902039664,217581097.58782983,249665.12718761482,optimal,nYrs_20210220_SWBPGP_iter00353,Jan29v1,CONUS,5,85-84-03-84-17,-1,-1,-1,42284.811988243186,80998.73313866227,0.0,0.0,1.0,0.0
2736,302086.3669222344,0,0.2641953368601269,319164.23899153376,0.28035806946614733,1141027.5979473174,283659.6171455187,56387.26616561862,226940578.89900154,249159.5128035592,optimal,nYrs_20210220_SWBPGP_iter00183,Jan29v1,CONUS,5,85-84-79-01-98,-1,-1,-1,42429.903545252746,78031.08867697448,0.0,0.0,1.0,0.0
3057,301615.97344748856,0,0.2629289378500515,381177.5699915298,0.2789938578351874,1038111.0508874431,510018.1726103568,61208.7393269223,353924237.43679154,232788.43735418716,optimal,nYrs_20210220_SWBPGP_iter00222,Jan29v1,CONUS,5,85-94-97-98-81,-1,-1,-1,43048.17163417955,62987.609143222,0.0,0.0,1.0,0.0
2715,302603.28441036877,0,0.26565862990444905,312002.8086817552,0.2893920522609093,1086277.1664179072,101207.13794758888,66884.73116976247,191888604.56364575,269588.8659776173,optimal,nYrs_20210220_SWBPGP_iter00407,Jan29v1,CONUS,5,85-97-13-04-02,-1,-1,-1,41533.83540397117,68647.71658610778,0.0,0.0,1.0,0.0
2975,306111.10713307775,0,0.26553116724346315,329636.81789864204,0.28690210041274056,1123724.0866751876,70364.19718001856,71868.51238683688,232462051.36771634,278070.58892252867,optimal,nYrs_20210220_SWBPGP_iter00164,Jan29v1,CONUS,5,85-98-95-08-10,-1,-1,-1,42986.98011914575,74668.0571134979,0.0,0.0,1.0,0.0
3016,302716.6670771757,0,0.2645428607987396,313979.459372451,0.28563419986687133,1130050.8851571423,282705.4984896027,57826.61295597954,219177648.31137866,250752.4857057131,optimal,nYrs_20210220_SWBPGP_iter00372,Jan29v1,CONUS,5,86-02-94-84-12,-1,-1,-1,42284.520666949524,78484.10955877083,0.0,0.0,1.0,0.0
3009,305861.1459359606,0,0.26515168145293183,409842.8823641947,0.2907549329366124,1007391.3825716178,132856.88805007836,79229.08132100101,222234844.2358145,342919.9255748579,optimal,nYrs_20210220_SWBPGP_iter00338,Jan29v1,CONUS,5,86-05-96-08-10,-1,-1,-1,46779.97868355376,66035.69290043124,0.0,0.0,1.0,0.0
3095,302544.2546296296,0,0.26453989268267974,355719.7309115976,0.2895738936348032,1030845.0595283606,158976.12154945353,66075.18345712034,257636275.6705716,271938.53671116685,optimal,nYrs_20210220_SWBPGP_iter00160,Jan29v1,CONUS,5,86-11-00-04-90,-1,-1,-1,42073.12736660245,63437.90119636002,0.0,0.0,1.0,0.0
2755,304324.71966794383,0,0.26830836128838154,302833.2301012802,0.29694451222889634,1117389.55532614,73312.80469844707,65560.12463378173,207733809.23961937,259359.17199570316,optimal,nYrs_20210220_SWBPGP_iter00488,Jan29v1,CONUS,5,86-11-99-12-20,-1,-1,-1,41106.09089686095,80082.58442932382,0.0,0.0,1.0,0.0
2929,302486.71727820375,0,0.26571183498545903,336876.7441812313,0.2848293185782044,1090838.399740347,97792.55529412747,66839.94767114968,194952599.72813377,269180.83509755,optimal,nYrs_20210220_SWBPGP_iter00168,Jan29v1,CONUS,5,86-12-02-03-90,-1,-1,-1,41935.87725468474,71147.47747539249,0.0,0.0,1.0,0.0
2907,303121.5427157453,0,0.266174430348261,301596.70058173116,0.29594413022598837,1107965.3333922816,73323.40526661677,64173.32142206623,217372972.1758473,260378.22427969845,optimal,nYrs_20210220_SWBPGP_iter00178,Jan29v1,CONUS,5,86-14-08-20-94,-1,-1,-1,40984.617643007885,78113.80314697369,0.0,0.0,1.0,0.0
3032,303424.51824200916,0,0.26353703131441186,328169.3162349198,0.288589054551051,1101370.3332094883,99743.50442185662,65524.45522169365,279118055.7557456,268238.7969854599,optimal,nYrs_20210220_SWBPGP_iter00275,Jan29v1,CONUS,5,86-15-02-14-97,-1,-1,-1,42203.191438259164,74226.96999419351,0.0,0.0,1.0,0.0
3012,304125.11523900746,0,0.2642370487682311,307249.9484219753,0.289024630495959,1150984.4207297019,73281.20451484411,59480.44881078736,282074466.2882599,255725.70522789794,optimal,nYrs_20210220_SWBPGP_iter00370,Jan29v1,CONUS,5,86-19-97-16-12,-1,-1,-1,41563.191726030804,84524.56764352543,0.0,0.0,1.0,0.0
2691,301423.4502644055,0,0.26387192630225276,307781.4069817602,0.2870027168353165,1143206.9215949813,287531.4335503346,55873.31805768604,246612223.79259223,248843.28384998965,optimal,nYrs_20210220_SWBPGP_iter00397,Jan29v1,CONUS,5,86-84-04-08-79,-1,-1,-1,42361.864547631296,83805.15073508886,0.0,0.0,1.0,0.0
2903,301538.6026606426,0,0.261862284667121,327742.07876038435,0.27807257245454936,1169100.5102991753,287488.86640877015,55327.31317590712,255885213.27385715,245085.5044827429,optimal,nYrs_20210220_SWBPGP_iter00440,Jan29v1,CONUS,5,86-84-98-97-93,-1,-1,-1,42867.26331730068,85371.71802912778,0.0,0.0,1.0,0.0
2854,302318.4686757991,0,0.26351132230401564,322104.3230216162,0.2788624755689411,1150499.8578762044,84302.99696492423,61309.96790067441,290497714.4566189,254400.5283164665,optimal,nYrs_20210220_SWBPGP_iter00028,Jan29v1,CONUS,5,86-87-13-17-90,-1,-1,-1,41873.55695119297,77636.86751657577,0.0,0.0,1.0,0.0
2922,303979.12025114155,0,0.2611591741741695,354180.117459855,0.26833486559125425,1167922.9473475693,238801.00480542178,59561.852883255466,188188209.25710583,239955.08480339314,optimal,nYrs_20210220_SWBPGP_iter00323,Jan29v1,CONUS,5,86-87-18-98-82,-1,-1,-1,42475.9514515836,77142.99267949187,0.0,0.0,1.0,0.0
2944,305452.44748358865,0,0.2635935301727114,375706.5475834847,0.2836740858569397,1093084.1039538519,158562.8806529355,65879.97760901687,235861346.75125548,252544.6177643653,optimal,nYrs_20210220_SWBPGP_iter00185,Jan29v1,CONUS,5,86-88-88-98-16,-1,-1,-1,42139.89868857013,75167.84541210788,0.0,0.0,1.0,0.0
3005,305033.8471385542,0,0.2636089741794001,335300.1011104203,0.2820407413401127,1128086.2706283862,73174.50925616248,70179.0995744884,279783629.5717286,277317.5515362691,optimal,nYrs_20210220_SWBPGP_iter00499,Jan29v1,CONUS,5,86-90-10-98-16,-1,-1,-1,43235.26071487159,71235.96643256217,0.0,0.0,1.0,0.0
3116,304894.4273001095,0,0.26223671418745587,366853.9571264444,0.28189940716193396,1097652.791206735,166627.7074076766,66717.31254853093,185657353.3516111,251669.1126447633,optimal,nYrs_20210220_SWBPGP_iter00239,Jan29v1,CONUS,5,86-91-88-05-85,-1,-1,-1,41931.78637017041,73223.48320444394,0.0,0.0,1.0,0.0
2931,302808.8783068783,0,0.25791255100396276,340962.404786233,0.2724453591463475,1140455.9865124687,162795.59771807856,63622.95631106422,228323734.5421079,248325.93683822214,optimal,nYrs_20210220_SWBPGP_iter00342,Jan29v1,CONUS,5,86-92-16-83-83,-1,-1,-1,42061.87260800597,69831.43972337489,0.0,0.0,1.0,0.0
3096,303224.63700255565,0,0.2643859011004068,319073.90842790355,0.28305769303748146,1157935.3782056973,81335.0287597966,62806.26144841342,220517052.67755246,253966.4450724529,optimal,nYrs_20210220_SWBPGP_iter00070,Jan29v1,CONUS,5,86-97-08-07-87,-1,-1,-1,41691.24113479049,82767.11211776399,0.0,0.0,1.0,0.0
2837,304834.72547006205,0,0.2633770065409628,389113.8115778973,0.2818490654856359,1032814.6262005991,182813.13746654007,70066.67818853066,177802661.7436376,268802.17376956536,optimal,nYrs_20210220_SWBPGP_iter00380,Jan29v1,CONUS,5,87-00-15-05-14,-1,-1,-1,42431.07525382586,58331.88066338566,0.0,0.0,1.0,0.0
3114,304189.0427853881,0,0.265218537520678,427204.3960186853,0.2815744426449857,1008668.9811033017,365860.55845645274,60846.377496556044,198415779.92939588,224474.15826188165,optimal,nYrs_20210220_SWBPGP_iter00054,Jan29v1,CONUS,5,87-07-14-98-09,-1,-1,-1,41120.063508711566,61110.52410684653,0.0,0.0,1.0,0.0
3127,304239.40143835614,0,0.2597938176728105,372105.7487351328,0.2692808159974782,1131453.368361918,144525.82139885836,64320.26924689092,183145964.95996898,249827.57858152775,optimal,nYrs_20210220_SWBPGP_iter00001,Jan29v1,CONUS,5,87-15-83-95-86,-1,-1,-1,42187.8827739759,70713.80971968899,0.0,0.0,1.0,0.0
2706,305794.7735913567,0,0.26563251271332555,403911.71320107376,0.28304438817403105,1015040.9456358551,128611.77328310146,68968.85157030712,239513106.1283331,343034.4423040378,optimal,nYrs_20210220_SWBPGP_iter00443,Jan29v1,CONUS,5,87-80-19-20-96,-1,-1,-1,46499.42493835657,62001.322022483604,0.0,0.0,1.0,0.0
2710,301796.1350574713,0,0.2639890348138429,404561.3467695476,0.2779085016476001,1018551.8344820845,128855.0874768016,72753.29044440632,204340813.53433916,342813.05836242344,optimal,nYrs_20210220_SWBPGP_iter00108,Jan29v1,CONUS,5,87-84-03-96-03,-1,-1,-1,46553.84683151188,59862.98529628637,0.0,0.0,1.0,0.0
2977,305703.4062842278,0,0.2615333105582335,387160.06397090614,0.2676422182275792,1092888.2392915364,175642.031563155,65782.20532907484,247213068.57711652,264912.4632459122,optimal,nYrs_20210220_SWBPGP_iter00146,Jan29v1,CONUS,5,87-87-18-00-83,-1,-1,-1,43193.8382042162,61592.69599575092,0.0,0.0,1.0,0.0
3110,304079.49477741285,0,0.2654718184753361,370842.2700954012,0.27875395476053977,1064746.3166909877,192550.49201620155,66002.15671773687,217653145.54482043,291528.5671746551,optimal,nYrs_20210220_SWBPGP_iter00485,Jan29v1,CONUS,5,87-88-89-09-00,-1,-1,-1,44079.77946611771,64562.78306451126,0.0,0.0,1.0,0.0
2941,303568.17755111353,0,0.26474278217151115,414704.22795443406,0.28109046289693074,1019331.4010809342,300195.55563012674,62870.31282675358,176037980.00418773,229347.2451936912,optimal,nYrs_20210220_SWBPGP_iter00304,Jan29v1,CONUS,5,87-92-06-11-07,-1,-1,-1,40894.49855257239,68350.85104902131,0.0,0.0,1.0,0.0
2733,306788.9285551296,0,0.26435618047984727,329168.6746002526,0.2758237311547178,1153241.2658497225,243522.979445206,56297.995674101956,228399147.6530187,241975.40101857932,optimal,nYrs_20210220_SWBPGP_iter00022,Jan29v1,CONUS,5,87-94-80-18-07,-1,-1,-1,42060.72297930471,74010.30833422703,0.0,0.0,1.0,0.0
2771,303451.9849543379,0,0.2628689350454456,435658.3392248826,0.2782497346968686,1005824.2400726435,363997.68202844134,63660.087191531566,174025813.3802193,224659.72947993263,optimal,nYrs_20210220_SWBPGP_iter00245,Jan29v1,CONUS,5,87-97-09-83-07,-1,-1,-1,41203.228962437315,64257.05185226035,0.0,0.0,1.0,0.0
2794,305286.207398285,0,0.2638326789405908,337156.68000458163,0.283688741685864,1106589.0635080975,250826.88409591487,62580.062429762074,240583593.16629934,234813.31453715332,optimal,nYrs_20210220_SWBPGP_iter00213,Jan29v1,CONUS,5,88-05-93-97-80,-1,-1,-1,41330.34031908323,71482.9507850689,0.0,0.0,1.0,0.0
3122,304659.77676615556,0,0.2662222971836998,374161.1593786875,0.28572988483231065,1049242.705040151,188231.96020106642,67051.11192206401,232383734.51284277,293173.1864779577,optimal,nYrs_20210220_SWBPGP_iter00079,Jan29v1,CONUS,5,88-07-01-17-89,-1,-1,-1,44036.49996002699,66867.26398933743,0.0,0.0,1.0,0.0
2764,305422.4879355957,0,0.26571333861089425,395363.76556243404,0.2890155002180409,1050913.674301914,365696.72362882824,71637.9261589723,166168330.8371283,249496.3442289409,optimal,nYrs_20210220_SWBPGP_iter00274,Jan29v1,CONUS,5,88-08-02-05-81,-1,-1,-1,43039.63786158894,70495.54835168892,0.0,0.0,1.0,0.0
2869,302710.8421951886,0,0.2666425522356587,332558.03765890305,0.29743498130612,1077664.2461277365,244033.7673685206,58110.17888245577,223573129.38017175,238900.50582794088,optimal,nYrs_20210220_SWBPGP_iter00100,Jan29v1,CONUS,5,88-08-08-90-04,-1,-1,-1,40770.35665052138,78687.52078240576,0.0,0.0,1.0,0.0
2822,306122.5677482658,0,0.2659336166509329,331698.6327873233,0.29527924465225613,1085322.2572820345,73606.55298440583,70201.46005210615,299631580.74461615,281202.23563713103,optimal,nYrs_20210220_SWBPGP_iter00082,Jan29v1,CONUS,5,88-10-11-97-90,-1,-1,-1,42802.832172961585,73983.68050325822,0.0,0.0,1.0,0.0
2927,306077.24482018984,0,0.2657197879639147,371337.62219613325,0.28676249391567626,1057922.386670401,190884.96615941336,64429.969180528555,205147903.57122466,292252.4506038145,optimal,nYrs_20210220_SWBPGP_iter00102,Jan29v1,CONUS,5,88-18-01-89-14,-1,-1,-1,43906.94997793734,69510.10180277319,0.0,0.0,1.0,0.0
2745,306190.7856425703,0,0.26345199977431805,421597.23481761833,0.2792694836129129,1011336.6883632999,489490.04553224746,66883.75625961336,160757644.1119009,236419.2672932093,optimal,nYrs_20210220_SWBPGP_iter00339,Jan29v1,CONUS,5,88-19-87-07-81,-1,-1,-1,42755.28271739274,61011.746359609264,0.0,0.0,1.0,0.0
2966,306028.84015607886,0,0.26656550676479435,335290.5355977896,0.287884274786682,1105049.786084804,251841.5603872694,61653.20218561881,239893658.4895322,234943.732845152,optimal,nYrs_20210220_SWBPGP_iter00335,Jan29v1,CONUS,5,88-79-07-13-05,-1,-1,-1,41258.523750897824,75487.39610251035,0.0,0.0,1.0,0.0
2913,305530.06844097795,0,0.2639011341053322,298573.9103873846,0.28406053505124623,1174997.6070368835,297481.26805152587,60834.09323245708,233530056.46825606,244229.8057600867,optimal,nYrs_20210220_SWBPGP_iter00180,Jan29v1,CONUS,5,88-84-79-18-95,-1,-1,-1,42660.5504399993,81136.64384145946,0.0,0.0,1.0,0.0
2845,304811.47641853674,0,0.2648732816472634,400165.8290094449,0.29044392502045324,994890.6549824727,127204.56068775499,72057.1765593242,240429627.7907442,344306.46007482667,optimal,nYrs_20210220_SWBPGP_iter00087,Jan29v1,CONUS,5,88-91-13-85-96,-1,-1,-1,46295.912558938115,61866.74644916161,0.0,0.0,1.0,0.0
2697,304911.7090859332,0,0.26350187778306405,337108.03791203233,0.2901138917136858,1106548.9413853888,250853.33219815837,59189.1477954301,249290708.2622061,234816.7139629344,optimal,nYrs_20210220_SWBPGP_iter00472,Jan29v1,CONUS,5,88-91-19-08-82,-1,-1,-1,41244.489687272704,79752.05292753788,0.0,0.0,1.0,0.0
2857,305192.11135450896,0,0.2649647808968089,345376.0682150143,0.2911554876780399,1088317.3006538653,237093.88732611787,56919.44518992506,286450444.6903968,237992.6836079451,optimal,nYrs_20210220_SWBPGP_iter00020,Jan29v1,CONUS,5,88-95-19-85-99,-1,-1,-1,41219.749767491354,78555.58834793915,0.0,0.0,1.0,0.0
3060,303753.7391671228,0,0.2647488885828051,328472.20405690616,0.29111311985985955,1099425.7283927992,255548.88300171882,64082.642574790865,200251079.12346515,235420.2421976434,optimal,nYrs_20210220_SWBPGP_iter00292,Jan29v1,CONUS,5,88-97-88-99-91,-1,-1,-1,41058.950382335184,76993.95190319627,0.0,0.0,1.0,0.0
2865,304882.44712502277,0,0.2637440778818069,347670.6485677122,0.28099292187598035,1106996.9455226276,188791.47145646403,65491.089555675106,277999770.36063653,263932.9328935794,optimal,nYrs_20210220_SWBPGP_iter00410,Jan29v1,CONUS,5,88-98-80-00-84,-1,-1,-1,42979.27556548775,70965.92822533514,0.0,0.0,1.0,0.0
2676,303632.39991785324,0,0.26316316475121304,354231.8318688774,0.27680575893986276,1083596.734797259,200865.79442982198,65263.3881339297,215229029.74263284,289528.9535175217,optimal,nYrs_20210220_SWBPGP_iter00426,Jan29v1,CONUS,5,89-00-01-83-91,-1,-1,-1,44045.15258279146,63281.54946629237,0.0,0.0,1.0,0.0
3130,305030.70221461187,0,0.2646905108803742,369115.7637835893,0.28038992252995987,1073379.4792118298,194925.62331278314,66474.90871359414,254704827.44008234,290612.7630926545,optimal,nYrs_20210220_SWBPGP_iter00021,Jan29v1,CONUS,5,89-05-05-19-97,-1,-1,-1,44310.83783611959,67052.19750496084,0.0,0.0,1.0,0.0
3121,308045.457260274,0,0.2654239291730106,372180.1375726664,0.27996011802164017,1090588.7663732949,198074.70325810017,71874.98448104798,186511445.89149535,288787.1878785448,optimal,nYrs_20210220_SWBPGP_iter00427,Jan29v1,CONUS,5,89-18-10-02-81,-1,-1,-1,44480.489001641705,68341.92245632045,0.0,0.0,1.0,0.0
2776,303967.0415981735,0,0.2658018071210858,386619.9919874988,0.2713670108301911,1088640.6790474996,194114.73735113206,70964.13636239074,195797840.63106355,288993.8025317003,optimal,nYrs_20210220_SWBPGP_iter00363,Jan29v1,CONUS,5,89-81-13-89-98,-1,-1,-1,44649.11567565679,66937.6833511034,0.0,0.0,1.0,0.0
3002,304535.07322471705,0,0.2645010701775338,354181.5122201336,0.2771516035947519,1100014.7068039323,204594.77825627735,67298.01707901854,184801423.3114588,287787.3297125225,optimal,nYrs_20210220_SWBPGP_iter00355,Jan29v1,CONUS,5,89-86-18-03-00,-1,-1,-1,44189.60178267104,67260.4435644458,0.0,0.0,1.0,0.0
2904,304816.95910958905,0,0.264309170432175,375491.24065129104,0.2803714316640952,1053872.2113419508,188955.8562412184,62564.879353469274,219502769.75412428,292682.08330529556,optimal,nYrs_20210220_SWBPGP_iter00495,Jan29v1,CONUS,5,89-91-13-85-15,-1,-1,-1,43903.55165027528,64177.42919437367,0.0,0.0,1.0,0.0
2830,304815.03445600584,0,0.2664099992142968,381216.33190917363,0.2770658976632452,1063719.9706621738,189790.01427954322,65170.98217934567,261891753.60061777,291637.4142130318,optimal,nYrs_20210220_SWBPGP_iter00230,Jan29v1,CONUS,5,89-98-13-80-06,-1,-1,-1,44339.2115727486,64930.5669916438,0.0,0.0,1.0,0.0
2948,302748.5104394602,0,0.2663820029199391,392681.38276423246,0.3006111385989408,954439.5359893868,124401.42429627519,73215.27331272977,196985179.88252002,346857.13006399886,optimal,nYrs_20210220_SWBPGP_iter00457,Jan29v1,CONUS,5,90-00-14-96-08,-1,-1,-1,45544.47788058124,57267.2226190639,0.0,0.0,1.0,0.0
3149,301024.6637687112,0,0.26378312191002357,340935.7626472244,0.28172117903218186,1122908.9119946745,273086.64559856406,56102.180026929134,269523938.6279457,251788.84991590786,optimal,nYrs_20210220_SWBPGP_iter00270,Jan29v1,CONUS,5,90-01-84-17-98,-1,-1,-1,42687.2033874869,80753.91101231406,0.0,0.0,1.0,0.0
